adc_value desired_adc_value voltage desired_voltage
1023 997 3300,0 3216,129
1019 998 3286,452 3219,355
1023 999 3300,0 3222,58
1023 1000 3300,0 3225,806
1023 1001 3300,0 3229,032
1023 1002 3300,0 3232,258
1023 1003 3300,0 3235,484
1023 1004 3300,0 3238,71
1023 1005 3300,0 3241,935
1023 1006 3300,0 3245,162
1023 1007 3300,0 3248,387
1023 1008 3300,0 3251,613
1023 1009 3300,0 3254,839
1023 1010 3300,0 3258,064
1023 1011 3300,0 3261,29
1023 1012 3300,0 3264,516
1023 1013 3300,0 3267,742
1023 1014 3300,0 3270,968
1023 1015 3300,0 3274,194
1023 1016 3300,0 3277,419
1023 1017 3300,0 3280,645
1023 1018 3300,0 3283,871
1023 1019 3300,0 3287,097
1023 1020 3300,0 3290,323
1023 1021 3300,0 3293,548
1023 1022 3300,0 3296,774
1023 1023 3300,0 3300,0
